timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
445447659,445447214,-0.66187084,-0.021628592,-0.0028285666,-0.7493005,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445497749,445497229,-0.6618734,-0.02162707,-0.0028208145,-0.74929833,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445547760,445547244,-0.66188645,-0.021629244,-0.002822752,-0.7492867,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445602756,445602259,-0.661894,-0.021630697,-0.0028110684,-0.74928004,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445647752,445647273,-0.6619059,-0.021643024,-0.0028103925,-0.74926925,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445697735,445697292,-0.66190994,-0.021632874,-0.0028076377,-0.74926585,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445752741,445752304,-0.6619263,-0.021624167,-0.0027974267,-0.7492518,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445797751,445797318,-0.6619463,-0.021629343,-0.0027928709,-0.74923396,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445847785,445847335,-0.66195506,-0.021636559,-0.0027986479,-0.74922603,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445902848,445902405,-0.66196465,-0.021636287,-0.0028037247,-0.74921757,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445952815,445952365,-0.66196346,-0.021647463,-0.0027967757,-0.7492183,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445997824,445997379,-0.6619741,-0.02164782,-0.0028038092,-0.74920887,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446047880,446047393,-0.6619671,-0.021649359,-0.0027983768,-0.749215,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446102914,446102409,-0.66195095,-0.021658389,-0.002798648,-0.749229,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446147962,446147481,-0.6619462,-0.021652294,-0.0027981997,-0.7492334,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446197937,446197439,-0.6619383,-0.021651186,-0.0027995445,-0.7492404,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
446247893,446247453,-0.66194326,-0.021646252,-0.0027925947,-0.7492361,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
